,id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
65316,136362,1,A Game of Thrones: The Card Game  A Journey's End,2013.0,2.0,4.0,60.0,60.0,60.0,13.0,27,7.34778,181,2,10,12,3,1,3.0
65317,136363,0,Wargaming Nineteenth Century Europe 1815-1878,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9.0,9,0,0,0,0,1,3.0
65324,136377,1,WO Bonus Pack #4: ASL Scenario Pack for Winter Offensive 2013,2013.0,2.0,4.0,180.0,180.0,180.0,0.0,22,8.06818,271,3,3,9,13,5,4.2
65326,136385,0,Influence,2013.0,2.0,6.0,20.0,20.0,20.0,12.0,13,6.42308,58,7,2,12,8,1,1.0
65327,136386,0,Color Mix-A-Roo,2010.0,2.0,4.0,10.0,10.0,10.0,4.0,0,0.0,2,0,0,0,1,1,1.0
65330,136392,1,Police Precinct: Mad Men Deck Promo,2013.0,1.0,6.0,90.0,90.0,90.0,13.0,29,6.99138,302,26,11,13,26,2,3.0
65333,136419,0,Star Wars: The Clone Wars  Kampf um Malastare,2013.0,2.0,4.0,20.0,20.0,20.0,6.0,12,3.41667,13,1,3,7,2,2,1.0
65336,136428,0,Twenty Six,2011.0,2.0,6.0,30.0,30.0,30.0,12.0,1,7.0,1,0,1,1,0,1,1.0
65337,136445,1,Summoner Wars: Phoenix Elves  Second Summoner,2013.0,2.0,4.0,30.0,30.0,30.0,9.0,174,8.30172,862,11,42,108,35,6,2.1667
65338,136446,1,Summoner Wars: Tundra Orcs  Second Summoner,2013.0,2.0,4.0,30.0,30.0,30.0,9.0,145,8.36276,796,8,49,107,28,3,2.3333
65339,136447,1,Summoner Wars: Guild Dwarves  Second Summoner,2013.0,2.0,4.0,30.0,30.0,30.0,9.0,161,8.4,822,8,43,109,35,4,2.0
65340,136448,1,Summoner Wars: Cave Goblins  Second Summoner,2013.0,2.0,4.0,30.0,30.0,30.0,9.0,146,8.38699,796,8,39,108,32,4,2.0
65352,136494,0,Jake and the Never Land Pirates: Who Shook Hook?,2012.0,2.0,4.0,0.0,0.0,0.0,4.0,25,5.072,71,2,1,5,6,2,1.0
65356,136508,1,Bolt Action: Armies of the United States,2012.0,2.0,0.0,120.0,120.0,120.0,12.0,17,6.88235,94,2,2,2,3,1,3.0
65357,136510,1,VivaJava Geekspansion,2012.0,3.0,8.0,90.0,90.0,90.0,13.0,21,7.6381,298,12,14,30,18,2,2.5
65358,136511,1,Zombicide Survivor: Dave,2012.0,0.0,0.0,0.0,0.0,0.0,13.0,67,7.41493,445,4,45,62,31,4,2.5
65359,136512,1,Zombicide Survivor: El Cholo,2012.0,1.0,6.0,0.0,0.0,0.0,13.0,67,7.64925,443,5,33,55,29,4,2.5
65360,136513,1,Zombicide Survivor: Nick,2012.0,1.0,6.0,0.0,0.0,0.0,13.0,61,7.74262,428,5,30,51,25,3,2.6667
65361,136514,1,Zombicide Survivor: Ivy,2013.0,1.0,6.0,0.0,0.0,0.0,13.0,38,7.69737,367,4,26,47,26,1,2.0
65362,136515,1,Zombicide Survivor: Claudia,2013.0,1.0,6.0,0.0,0.0,0.0,13.0,30,7.46667,326,2,29,47,21,2,2.0
65363,136516,1,Zombicide Survivor: Marvin,2013.0,1.0,6.0,0.0,0.0,0.0,13.0,31,7.17742,339,6,28,45,25,4,2.0
65364,136517,1,Zombicide Survivor: Eva,2013.0,1.0,6.0,0.0,0.0,0.0,13.0,31,7.29032,340,4,27,50,21,1,2.0
65365,136518,1,Zombicide Survivor: Chaz,2013.0,1.0,6.0,0.0,0.0,0.0,13.0,36,7.68611,316,3,27,45,16,2,2.0
65366,136519,1,Zombicide Survivor: Troy,2013.0,1.0,6.0,0.0,0.0,0.0,13.0,30,7.55,301,5,26,43,16,2,2.0
65367,136520,1,Zombicide Survivor: Cardboard Tube Samurai,2013.0,1.0,6.0,0.0,0.0,0.0,13.0,38,6.76316,343,9,28,49,17,1,2.0
65368,136521,1,Zombicide Survivor: Kyoko,2013.0,1.0,6.0,0.0,0.0,0.0,13.0,69,7.22826,496,45,14,48,22,2,3.0
65369,136523,0,Full Moon,2013.0,2.0,2.0,0.0,0.0,0.0,8.0,27,5.84074,70,2,2,15,5,3,1.0
65371,136525,0,Tackle: Duell der Strategen,2012.0,2.0,2.0,30.0,30.0,30.0,8.0,12,6.94167,35,1,1,4,3,2,4.0
65375,136539,0,Final Order,2012.0,3.0,4.0,0.0,0.0,0.0,14.0,2,4.75,2,0,0,0,0,1,1.0
65376,136540,1,Pirate Dice: Rough Waters Expansion,2012.0,2.0,5.0,15.0,15.0,15.0,13.0,25,6.6,195,17,5,12,10,2,2.0
65377,136541,1,Defenders of the Realm: Battlefields  Scorpion Canyon and Karmak Sands,2012.0,2.0,4.0,15.0,15.0,15.0,13.0,9,6.31111,121,6,3,12,7,3,2.0
65378,136542,1,Defenders of the Realm: Battlefields  Greenleaf Village and Fire River,2012.0,2.0,4.0,15.0,15.0,15.0,13.0,10,6.48,125,6,3,13,7,3,2.0
65380,136554,0,Rock Me Archimedes,2012.0,2.0,2.0,15.0,15.0,15.0,5.0,21,5.2381,42,3,3,10,6,3,1.0
65382,136561,0,Buzz!,2013.0,2.0,4.0,15.0,15.0,15.0,5.0,6,6.83333,6,0,0,1,4,1,1.0
65385,136565,0,What's It?,2013.0,2.0,6.0,0.0,0.0,0.0,8.0,3,6.0,16,1,0,2,1,1,3.0
65389,136588,0,Bejeweled Frenzy,2013.0,2.0,4.0,0.0,0.0,0.0,8.0,14,5.72143,39,2,0,3,7,2,1.0
65390,136591,0,Cards4You,2010.0,2.0,6.0,15.0,15.0,15.0,4.0,2,6.5,1,1,0,1,1,1,2.0
65392,136593,1,A Game of Thrones: The Card Game  The Captain's Command,2013.0,2.0,4.0,60.0,60.0,60.0,13.0,27,7.58852,190,3,9,9,4,1,3.0
65395,136606,0,Sergeants Miniatures Game: Red Devils,2013.0,2.0,6.0,0.0,0.0,0.0,10.0,28,7.94464,108,1,12,17,14,4,3.25
65397,136627,1,Mini Dungeon Adventures: Beast Master,2012.0,2.0,7.0,0.0,0.0,0.0,0.0,1,8.0,5,0,0,1,0,1,1.0
65404,136711,0,Bejeweled Blitz,2013.0,1.0,2.0,0.0,0.0,0.0,8.0,2,3.5,11,1,0,0,0,1,1.0
65405,136712,0,"Linus, der kleine Magier",2013.0,2.0,5.0,10.0,10.0,10.0,3.0,21,6.34286,38,0,3,6,6,5,1.0
65409,136728,1,Anima Tactics: Wolfgang Metzger,2010.0,2.0,0.0,60.0,60.0,60.0,12.0,0,0.0,2,0,0,0,0,1,3.0
65410,136737,1,Express 01: Merseburg Promokarte,2012.0,2.0,4.0,60.0,60.0,60.0,10.0,11,5.5,53,5,2,6,4,1,4.0
65411,136738,0,Cozmica,2011.0,2.0,2.0,30.0,30.0,30.0,9.0,2,6.5,5,0,9,20,1,1,2.0
65422,136803,1,Anima Tactics: Type-009 Deathhead,2010.0,2.0,0.0,60.0,60.0,60.0,12.0,0,0.0,1,0,0,0,0,1,3.0
65425,136808,0,Kotanook,2013.0,2.0,2.0,30.0,30.0,30.0,8.0,1,8.0,5,0,0,6,0,1,2.0
65426,136809,0,Shark Cards,2007.0,1.0,4.0,0.0,0.0,0.0,5.0,1,4.5,1,0,0,0,1,1,1.0
65428,136813,0,Midgard Card Game,2013.0,2.0,6.0,90.0,90.0,90.0,8.0,23,7.63478,63,2,0,4,0,4,2.5
65429,136819,1,Der HeidelBR: Wilde Wasser Edition,2013.0,3.0,6.0,20.0,20.0,20.0,10.0,12,7.41667,42,0,0,1,3,1,1.0
65432,136847,0,Conquering Corsairs,2013.0,2.0,4.0,30.0,30.0,30.0,12.0,6,7.58333,23,2,2,6,3,3,3.0
65450,136910,0,Roll & Play,2012.0,2.0,0.0,5.0,5.0,5.0,1.0,22,6.26364,43,0,1,4,10,2,1.0
65451,136912,0,Los Incognitos: Alien iacta est,2013.0,2.0,4.0,20.0,20.0,20.0,8.0,17,6.71765,37,1,6,21,2,1,2.0
65452,136914,1,Munchkin Bookmark Collection,2013.0,3.0,6.0,90.0,90.0,90.0,10.0,33,6.66061,141,7,1,8,8,3,1.3333
65453,136929,0,Ekimae Taxi,1978.0,2.0,4.0,20.0,20.0,20.0,6.0,1,5.0,1,0,0,0,1,1,1.0
65458,136943,1,Hold the Line: Highland Charge,2013.0,1.0,2.0,60.0,60.0,60.0,10.0,17,7.32353,115,2,8,23,9,7,2.0
65461,136952,0,poco a poco,1996.0,2.0,20.0,15.0,15.0,15.0,5.0,1,5.0,1,0,0,0,1,1,1.0
65462,136955,0,Hands in the Sea,2015.0,2.0,2.0,150.0,90.0,150.0,12.0,16,8.42188,25,0,87,454,44,6,3.1667
65475,136975,0,Cyvasse,2013.0,2.0,2.0,30.0,30.0,30.0,12.0,1,5.0,7,0,2,13,5,1,3.0
65479,136986,1,Legends of Andor: The Star Shield,2013.0,2.0,4.0,90.0,60.0,90.0,10.0,190,7.94842,1240,8,41,182,42,17,2.7647
65487,137014,0,Professor Tempus,2013.0,2.0,5.0,20.0,20.0,20.0,8.0,23,4.36957,48,0,0,6,5,4,1.0
65489,137026,0,Suburban Dispute,2013.0,2.0,6.0,60.0,60.0,60.0,12.0,11,4.50909,12,2,0,6,7,1,2.0
65491,137033,1,DC Comics Deck-Building Game: Martian Manhunter promo,2012.0,2.0,5.0,45.0,45.0,45.0,15.0,166,7.45663,704,19,29,70,39,15,2.0
65496,137049,0,  ,1998.0,2.0,7.0,0.0,0.0,0.0,7.0,2,4.25,2,0,0,0,0,1,1.0
65499,137084,0,"Six-Gun, The Cowboy Action Game",2013.0,1.0,15.0,30.0,30.0,30.0,12.0,1,5.0,3,0,1,2,1,1,2.0
65500,137087,0,Scenarium,2014.0,4.0,20.0,30.0,30.0,30.0,13.0,5,8.2,16,0,0,3,1,1,3.0
65501,137088,0,Sky Thieves,2013.0,3.0,5.0,60.0,60.0,60.0,12.0,2,6.2,14,0,0,1,1,1,3.0
65505,137104,1,Edo: Expansion #1,2013.0,2.0,5.0,60.0,60.0,60.0,12.0,66,7.63288,411,12,29,68,28,7,3.0
65515,137136,1,Pandemic: In the Lab,2013.0,1.0,6.0,45.0,45.0,45.0,8.0,1543,8.03443,5672,54,301,1578,325,80,2.8375
65518,137141,0,Batman Miniature Game,2012.0,2.0,2.0,60.0,60.0,60.0,12.0,18,7.66667,45,0,4,14,7,2,3.0
65521,137149,0,Save the Zoo,2013.0,1.0,5.0,30.0,30.0,30.0,13.0,2,8.15,5,0,0,0,2,1,2.0
65522,137153,0,Vaca Loca,2013.0,3.0,6.0,15.0,15.0,15.0,8.0,11,5.72727,15,2,2,4,4,3,1.0
65529,137166,1,Dominion: Guilds,2013.0,2.0,4.0,30.0,30.0,30.0,13.0,1496,8.05775,4492,23,188,692,279,87,2.5172
65531,137168,0,Klugscheisser,2010.0,2.0,0.0,0.0,0.0,0.0,12.0,13,4.74615,16,2,0,0,3,1,1.0
65535,137173,0,Cairo Corridor,2013.0,2.0,2.0,20.0,20.0,20.0,10.0,25,7.2,30,1,2,6,10,4,2.0
65539,137182,1,Star Wars: The Card Game  A Dark Time,2013.0,2.0,2.0,30.0,30.0,30.0,10.0,202,7.77129,1436,47,17,40,54,11,3.2727
65548,137195,0,Daytrader: A Financial Board Game,2013.0,2.0,6.0,30.0,30.0,30.0,13.0,10,5.95,27,3,0,6,6,2,1.0
65569,137234,0,Dinosaur Whirl,2011.0,2.0,4.0,10.0,10.0,10.0,3.0,1,3.0,1,0,0,0,0,1,1.0
65578,137273,0,5150: Star Navy,2013.0,1.0,6.0,120.0,120.0,120.0,0.0,4,7.0,30,0,1,5,2,2,2.5
65590,137307,0,Dicecards,2013.0,1.0,6.0,0.0,0.0,0.0,0.0,16,7.9375,91,7,3,12,15,2,1.0
65591,137313,1,Star Trek Deck Building Game: Tribbles Promo,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,17,7.79412,158,5,11,17,8,2,2.0
65592,137325,0,Skunk Bingo,2013.0,2.0,4.0,15.0,15.0,15.0,3.0,12,5.79167,22,0,1,0,1,1,1.0
65593,137327,0,Chef Pop de Pop,2013.0,2.0,6.0,15.0,15.0,15.0,6.0,9,5.58889,21,0,0,2,4,2,1.0
65594,137328,0,Monster Caf,2013.0,2.0,4.0,20.0,20.0,20.0,8.0,25,6.316,90,0,9,22,6,5,1.0
65595,137331,0,Terzetto,2013.0,2.0,2.0,15.0,15.0,15.0,8.0,21,6.33333,66,1,2,18,6,3,1.3333
65596,137332,0,That's It!,2013.0,3.0,99.0,15.0,15.0,15.0,12.0,9,6.36667,37,0,1,3,2,1,1.0
65601,137354,0,Trifecta,2013.0,2.0,2.0,20.0,20.0,20.0,8.0,24,6.27083,74,2,3,6,8,5,1.0
65604,137358,0,Mau Mau Extreme,2012.0,2.0,6.0,30.0,30.0,30.0,6.0,7,5.85714,16,1,0,1,1,1,2.0
65605,137360,0,Jolly Octopus Mitbringspiel,2012.0,2.0,4.0,15.0,15.0,15.0,4.0,7,5.14286,9,2,1,2,3,1,1.0
65607,137362,0,Hexica,2013.0,2.0,4.0,60.0,60.0,60.0,8.0,7,7.31429,11,1,1,7,5,2,2.5
65608,137363,0,Basia: ap kolory!,2012.0,2.0,4.0,15.0,15.0,15.0,5.0,6,5.2,8,0,0,0,2,1,1.0
65611,137366,0,Social Network,2013.0,2.0,6.0,30.0,30.0,30.0,8.0,25,4.32,48,7,0,4,6,2,1.0
65616,137374,0,Elemons: STATE MODE Battle Game,2013.0,2.0,2.0,20.0,20.0,20.0,6.0,3,6.66667,4,0,1,5,0,1,1.0
65619,137396,1,Kingdom Builder: Crossroads,2013.0,2.0,5.0,45.0,45.0,45.0,8.0,512,7.71992,1879,13,118,283,131,40,2.4
65620,137403,0,Into Battle,2013.0,1.0,2.0,50.0,50.0,50.0,0.0,1,7.0,10,0,0,0,3,1,1.0
65621,137404,0,Banana Party,2013.0,2.0,4.0,20.0,20.0,20.0,5.0,18,5.41667,51,6,0,4,3,3,1.0
65622,137405,1,Escape: Quest,2013.0,1.0,5.0,10.0,10.0,10.0,8.0,384,7.68977,1788,25,125,293,126,22,1.4545
65630,137431,0,Of Gods And Mortals,2013.0,2.0,2.0,0.0,0.0,0.0,0.0,9,7.64444,39,1,0,2,5,1,2.0
65641,137467,1,Star Trek Deck Building Game: James T. Kirk Promo,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8.2,77,1,10,16,1,2,2.0
65642,137468,1,Star Trek Deck Building Game: Spock Promo,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8.1,78,1,10,16,2,2,2.0
65643,137469,1,Star Trek Deck Building Game: Leonard McCoy Promo,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8.2,78,0,10,16,1,2,2.0
65644,137470,1,Star Trek Deck Building Game: Montgomery Scott Promo,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8.2,77,1,11,17,1,2,2.0
65647,137478,0,Alien Labyrinth,2013.0,2.0,4.0,30.0,30.0,30.0,12.0,12,6.85833,11,0,0,4,9,3,1.3333
65648,137479,1,Elder Sign: Unseen Forces,2013.0,1.0,8.0,90.0,90.0,90.0,14.0,1570,7.71462,5106,56,123,492,362,92,2.4022
65652,137492,0,Carcassonne: Wersja demonstracyjna,2012.0,2.0,5.0,15.0,15.0,15.0,8.0,11,5.31818,20,2,2,13,4,2,1.5
65653,137496,1,Quarriors! Quartifacts,2013.0,2.0,4.0,30.0,30.0,30.0,14.0,591,7.66587,2227,42,131,421,119,31,2.2258
65654,137497,0,"Operation Skorpion: Rommel's First Strike  Halfaya Pass, May 1941",2013.0,2.0,2.0,200.0,200.0,200.0,0.0,13,6.17692,77,4,2,8,6,4,2.5
65658,137525,1,Seven Sisters: Charity Promo Card,2012.0,3.0,6.0,60.0,60.0,60.0,12.0,9,6.0,57,14,0,1,6,1,1.0
65659,137529,0,DeDeuce,2013.0,2.0,6.0,10.0,10.0,10.0,8.0,1,9.0,1,0,0,1,1,1,5.0
65661,137536,1,Railways of the World: Mines,2013.0,2.0,6.0,0.0,0.0,0.0,0.0,11,7.0,100,1,12,17,2,2,3.0
65662,137537,1,Railways of the World: Switch Tracks,2013.0,2.0,6.0,0.0,0.0,0.0,0.0,11,7.27273,98,0,11,17,0,1,3.0
65680,137594,0,Die Siedler von Catan: Das Mini-Spiel,2010.0,3.0,3.0,30.0,30.0,30.0,10.0,1,3.0,10,0,1,4,1,1,2.0
65684,137606,0,Ask Anything,2013.0,4.0,10.0,20.0,20.0,20.0,8.0,18,7.18889,38,0,1,3,5,3,1.0
65705,137637,0,Hidden Intruder,2013.0,1.0,3.0,0.0,0.0,0.0,0.0,21,7.01905,89,3,20,59,19,3,2.0
65709,137653,0,Nonpoint,2012.0,1.0,3.0,10.0,10.0,10.0,0.0,1,8.0,2,0,0,1,1,1,2.0
65718,137682,1,Achtung! Panzer!,1996.0,2.0,2.0,0.0,0.0,0.0,14.0,6,8.25,20,0,0,0,2,2,5.0
65719,137685,0,Muses,2013.0,1.0,1.0,5.0,5.0,5.0,0.0,21,5.63333,32,1,0,1,13,5,1.2
65734,137708,0,The Struggle For New France (1754-1762),2013.0,1.0,2.0,90.0,90.0,90.0,12.0,6,6.83333,23,2,7,17,3,2,2.0
65745,137746,0,Film Fixer,2012.0,3.0,4.0,30.0,30.0,30.0,10.0,14,5.71429,24,1,0,1,4,1,2.0
65748,137750,0,Libra,2013.0,2.0,2.0,30.0,30.0,30.0,8.0,6,6.68333,6,0,0,5,4,2,3.0
65749,137751,0,Hong,2013.0,2.0,2.0,30.0,30.0,30.0,8.0,6,8.5,6,0,0,5,1,1,1.0
65753,137762,1,Legendary: Dark City,2013.0,1.0,5.0,60.0,60.0,60.0,14.0,2300,8.37634,5926,58,177,523,384,121,2.719
65756,137773,1,The Lord of the Rings: The Card Game  Assault on Osgiliath,2013.0,1.0,2.0,60.0,60.0,60.0,14.0,153,7.70458,1227,13,66,120,62,10,2.7
65766,137802,0,Jackson's Shenandoah Valley Campaign,2013.0,2.0,2.0,0.0,0.0,0.0,0.0,7,5.85714,86,4,1,4,11,1,2.0
65767,137803,0,"Duel on the Steppe: The Winter Campaign in the Ukraine, Jan-Mar 1943",2014.0,1.0,2.0,0.0,0.0,0.0,0.0,15,6.30667,101,2,2,4,14,5,2.6
65769,137827,0,Killer Bunnies and the Quest for the Magic Carrot Deluxe Limited Edition,2012.0,2.0,8.0,90.0,90.0,90.0,13.0,23,7.28913,84,0,3,10,10,2,2.0
65771,137834,1,"Im Osten, voran !",2012.0,2.0,2.0,240.0,240.0,240.0,12.0,2,7.0,8,0,2,0,2,1,4.0
65773,137837,1,Tsuro of the Seas: Veterans of the Seas,2013.0,2.0,8.0,30.0,30.0,30.0,8.0,159,6.87154,862,15,25,110,45,12,1.8333
65775,137842,1,Descent: Journeys in the Dark (Second Edition)  Labyrinth of Ruin,2013.0,2.0,5.0,90.0,90.0,90.0,14.0,653,8.2379,3296,45,164,574,125,39,3.1282
65776,137846,0,Whack & Slaughter: Express,2013.0,2.0,4.0,90.0,90.0,90.0,16.0,1,8.0,3,0,0,5,0,1,3.0
65777,137847,1,Star Wars: The Card Game  Assault on Echo Base,2013.0,2.0,2.0,60.0,60.0,60.0,10.0,173,7.87717,1328,40,17,41,44,11,3.0909
65780,137850,0,The Deep,2013.0,2.0,5.0,45.0,45.0,45.0,13.0,2,6.75,1,0,0,0,1,1,2.0
65789,137863,1,Android: Netrunner  Future Proof,2013.0,2.0,2.0,45.0,45.0,45.0,14.0,615,8.38317,4228,44,63,149,156,34,3.2353
65801,137906,1,Steam: Map Expansion #3,2013.0,2.0,4.0,60.0,60.0,60.0,12.0,49,7.41531,437,4,41,101,34,4,3.75
65802,137910,0,Triple,2013.0,2.0,4.0,15.0,15.0,15.0,8.0,16,6.125,22,2,0,3,7,1,1.0
65803,137912,0,Top 5 Rummy,2013.0,2.0,4.0,40.0,20.0,40.0,8.0,27,6.70741,48,0,3,5,4,4,1.75
65805,137916,0,Eximo,2013.0,2.0,2.0,40.0,40.0,40.0,8.0,6,6.33333,7,0,1,3,3,1,4.0
65806,137917,1,Snowdonia: Jungfraubahn & Mount Washington,2013.0,1.0,5.0,90.0,90.0,90.0,10.0,110,7.69545,1443,37,24,54,81,14,2.8571
65815,137958,0,Wild West Exodus,2013.0,2.0,4.0,0.0,0.0,0.0,0.0,21,7.2381,54,1,10,19,10,5,3.0
65817,137968,0,Schmovie,2013.0,3.0,99.0,35.0,35.0,35.0,13.0,29,6.67586,44,1,5,19,10,2,1.0
65822,137987,1,Zombicide: Toxic City Mall,2013.0,1.0,6.0,60.0,60.0,60.0,13.0,1138,7.97267,4335,54,86,347,183,54,2.8148
65827,138015,0,Swish Jr.,2013.0,2.0,6.0,15.0,15.0,15.0,5.0,14,6.89286,40,0,1,6,1,1,1.0
65830,138022,0,Power Rangers Action Card Game,2013.0,2.0,2.0,20.0,20.0,20.0,0.0,8,6.0,18,0,1,0,5,2,1.0
65845,138072,1,Snowdonia: Lost Train Promo Card,2013.0,1.0,5.0,45.0,45.0,45.0,8.0,19,6.76316,335,4,30,46,22,1,3.0
65850,138081,1,Once Upon a Time: Seafaring Tales,2013.0,2.0,6.0,40.0,20.0,40.0,8.0,83,7.51024,384,3,21,53,23,5,1.4
65852,138094,1,Super Dungeon Explore: Von Drakk Manor Level,2013.0,2.0,6.0,120.0,120.0,120.0,13.0,144,7.87885,908,9,59,160,40,6,3.3333
65859,138110,1,Warhammer: Invasion  Cataclysm,2013.0,2.0,4.0,0.0,0.0,0.0,0.0,89,7.81685,494,9,28,56,15,7,3.1429
65864,138138,1,Federation Commander: Reinforcements Attack,2012.0,2.0,24.0,60.0,60.0,60.0,12.0,6,7.83333,29,0,7,7,1,1,3.0
65866,138141,0,Exodus Trading Card Game,2012.0,2.0,0.0,5.0,5.0,5.0,6.0,7,6.92857,6,1,0,0,3,2,1.5
65867,138142,1,Xanadu: Promo Card  Coleccin de Arte de Palacio / Palace Art Collection,2013.0,2.0,5.0,50.0,50.0,50.0,13.0,14,7.84286,53,1,2,4,7,5,2.4
65874,138165,1,Shattered Throne,2011.0,2.0,8.0,5.0,5.0,5.0,7.0,2,7.75,7,1,0,0,1,2,1.0
65875,138167,0,  ,2012.0,3.0,6.0,40.0,40.0,40.0,10.0,16,6.75,17,0,0,2,2,1,1.0
65878,138170,1,Star Wars: The Card Game  Edge of Darkness,2013.0,2.0,2.0,60.0,60.0,60.0,10.0,317,7.93416,1962,66,34,73,110,19,3.1053
65883,138180,0,SQUAR3,2013.0,2.0,4.0,30.0,30.0,30.0,10.0,2,6.5,8,0,0,5,3,2,3.0
65885,138187,1,Game Wonders (fan expansion for 7 Wonders),2013.0,2.0,8.0,30.0,30.0,30.0,10.0,14,7.35714,42,0,5,22,9,2,2.5
65886,138188,1,Revolver Expansion 1.4: The Tarnished Star,2013.0,2.0,2.0,45.0,45.0,45.0,12.0,27,7.52593,188,0,16,27,10,2,3.0
65887,138189,1,Revolver Expansion 1.5: Death Rides a Horse,2013.0,2.0,2.0,45.0,45.0,45.0,12.0,25,7.612,181,1,16,25,8,2,3.0
65888,138194,0,Undead Escape,2012.0,2.0,5.0,60.0,60.0,60.0,8.0,3,8.83333,2,0,0,2,0,1,1.0
65890,138198,0,Road Wolf,2011.0,2.0,6.0,45.0,45.0,45.0,14.0,1,8.0,1,0,0,1,1,1,3.0
65892,138201,0,They Who Were 8,2013.0,4.0,4.0,10.0,10.0,10.0,10.0,22,6.60455,51,3,0,23,18,4,2.0
65894,138204,0,Planet Run,2013.0,1.0,1.0,10.0,10.0,10.0,7.0,17,6.56176,41,0,1,20,12,1,1.0
65895,138205,0,Skirmish Tactics Apocalypse,2015.0,2.0,4.0,60.0,45.0,60.0,8.0,7,8.0,24,0,0,31,9,1,3.0
65898,138210,1,Saga: Northern Fury,2012.0,2.0,4.0,0.0,0.0,0.0,0.0,12,8.45833,75,1,1,2,2,3,1.3333
65899,138211,1,Saga: The Raven's Shadow,2012.0,2.0,4.0,0.0,0.0,0.0,0.0,10,8.55,67,0,1,4,1,3,1.3333
65902,138217,0,Police City,2013.0,3.0,6.0,30.0,30.0,30.0,14.0,11,6.68182,22,0,0,5,1,1,2.0
65916,138243,1,Omen: A Reign of War  Echoes of Myth,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7.40625,176,7,10,11,9,2,2.0
65927,138296,1,Once Upon a Time: Enchanting Tales,2013.0,2.0,6.0,40.0,20.0,40.0,8.0,128,7.35742,460,7,21,51,33,4,1.5
65930,138316,0,Mage Knight: Resurrection,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5.91667,49,2,8,35,3,1,4.0
65931,138319,0,Nothing So Well Lost: The Siege of Rhodes 1522,2013.0,2.0,2.0,90.0,90.0,90.0,0.0,14,4.85714,161,16,3,2,25,6,1.5
65934,138329,1,Catalonia (fan expansion for Brass),2010.0,3.0,4.0,120.0,120.0,120.0,13.0,10,8.6,25,1,6,14,5,1,4.0
65936,138332,1,Briefcase: City Hall,2013.0,2.0,4.0,45.0,45.0,45.0,10.0,11,6.73636,160,11,7,20,9,1,3.0
65937,138352,0,Qube: Svenska sprket,2008.0,2.0,6.0,0.0,0.0,0.0,15.0,3,5.0,6,1,0,0,2,1,1.0
65945,138432,1,Compounded: Chemical Chaos,2013.0,2.0,5.0,90.0,90.0,90.0,13.0,86,7.37733,959,19,23,66,54,4,2.25
65963,138488,0,: IGO puzzle,2011.0,1.0,2.0,0.0,0.0,0.0,5.0,2,7.0,5,0,0,0,2,1,1.0
65967,138508,0,Bit Shift,2013.0,1.0,4.0,15.0,15.0,15.0,12.0,1,8.0,4,0,1,3,0,1,2.0
65969,138515,1,Battlegroup Overlord,2013.0,2.0,0.0,0.0,0.0,0.0,16.0,7,8.14286,27,0,1,3,3,2,2.0
65979,138529,1,Flights of Fantasy,2010.0,1.0,2.0,0.0,0.0,0.0,0.0,2,5.0,9,0,2,1,0,2,2.5
65984,138542,0,LEGO Chima CHI Battles,2012.0,2.0,2.0,15.0,15.0,15.0,6.0,5,5.0,11,0,2,0,4,1,1.0
65986,138546,1,Among the Stars: Hythian,2013.0,2.0,4.0,30.0,30.0,30.0,12.0,105,7.32918,832,13,18,47,42,6,2.0
65987,138547,1,Dixit Odyssey (expansion),2013.0,3.0,6.0,30.0,30.0,30.0,8.0,254,7.68547,797,8,72,178,62,20,1.2
65989,138553,1,Bywater's War: Command at Sea XI,2013.0,2.0,12.0,0.0,0.0,0.0,12.0,4,7.25,46,0,5,3,1,1,3.0
65992,138558,0,Peril,2013.0,3.0,8.0,0.0,0.0,0.0,12.0,1,10.0,2,0,0,0,0,1,1.0
65993,138559,1,Agents of SMERSH: Swagman's Hope,2014.0,1.0,5.0,120.0,120.0,120.0,14.0,78,7.60692,640,8,44,90,45,5,3.0
65997,138567,0,Deadly 60 Tracker Board Game,2012.0,2.0,0.0,30.0,30.0,30.0,8.0,3,3.83333,3,0,0,0,2,1,1.0
66004,138589,0,Axis & Allies Air Force Miniatures: Bandits High,2013.0,2.0,6.0,90.0,90.0,90.0,10.0,29,8.18276,86,6,4,6,9,8,2.875
66019,138622,0,Asteroid Junkies!,2013.0,2.0,4.0,30.0,30.0,30.0,12.0,2,6.0,1,0,0,1,0,2,2.0
66038,138670,0,Mutant Chronicles Warzone Resurrection,2013.0,2.0,8.0,120.0,120.0,120.0,10.0,18,8.63889,40,0,3,17,7,3,2.6667
66039,138682,0,Spy or Die Trying,2013.0,2.0,4.0,60.0,60.0,60.0,12.0,24,7.29208,75,6,7,46,11,4,3.0
